Open,High,Low,Close,Volume,LogReturn,MA_7,MA_14,MA_21,MA_50,Volatility_7,Volatility_14,Volatility_30,Momentum_3,Momentum_5,Momentum_10,Momentum_14,Momentum_30
214.86099243164062,216.72799682617188,207.3179931640625,211.4709930419922,18658300,0.055520489784739446,213.80143083844865,247.27664402553015,,,0.1317083489896476,0.09406766274876648,,2.4009857177734375,-12.423004150390625,-70.91200256347656,-53.61302185058594,
211.31500244140625,215.24099731445312,205.1529998779297,212.90699768066406,24051100,0.006767599408355807,206.01757158551897,242.86921582903182,,,0.1317886392072749,0.09325086216094457,,5.072998046875,36.00999450683594,-74.39601135253906,-61.70399475097656,
226.89700317382812,227.78799438476562,211.21200561523438,211.3780059814453,29924600,-0.00720741155056448,204.22957284109933,237.5335736955915,256.27371651785717,,0.11683547289620294,0.09191614442862621,,11.3280029296875,2.3079986572265625,-63.22999572753906,-74.69898986816406,
233.406005859375,237.0189971923828,226.4340057373047,227.32200622558594,33544600,0.07271951374608854,211.43314470563615,232.76121629987443,251.83976454961868,,0.07427302546408639,0.09454439567891355,,15.85101318359375,19.488006591796875,-38.82398986816406,-66.81300354003906,
232.87899780273438,234.84500122070312,225.1959991455078,233.51699829101562,24621700,0.026887330332676207,214.92557198660714,229.27078792027064,248.00347827729723,,0.039378682346042956,0.09482626050535319,,20.610000610351562,33.46699523925781,-33.87701416015625,-48.865997314453125,
247.8470001220703,248.2100067138672,230.02200317382812,232.6999969482422,24782500,-0.0035048150858276728,218.4778573172433,225.37057277134485,244.09176345098587,,0.03915896805701685,0.09454031414639498,,21.321990966796875,21.22900390625,8.805999755859375,-54.60301208496094,
253.71800231933594,255.07400512695312,243.88999938964844,247.3520050048828,33582700,0.06106238638969952,225.23528616768974,223.42371586390905,242.48252578008743,,0.033970734804884474,0.09593974904914981,,20.029998779296875,34.44500732421875,70.45500183105469,-27.255996704101562,
273.4729919433594,309.3840026855469,254.07899475097656,254.07899475097656,106794000,0.02683277804035633,231.3221435546875,222.56178719656808,241.9584772019159,,0.03200499732803548,0.09589661754443089,,20.561996459960938,42.70098876953125,45.00898742675781,-12.067001342773438,
263.4750061035156,275.4800109863281,250.6529998779297,273.1669921875,44399000,0.07243807954781989,239.9307141985212,222.9741428920201,241.88971528552827,,0.03508905129891969,0.09792073092696393,,40.46699523925781,45.84498596191406,65.33299255371094,5.772979736328125,
233.9149932861328,266.5350036621094,227.04600524902344,263.35101318359375,44352200,-0.03659550796043032,247.35542951311385,225.79250117710657,240.80752563476562,,0.04207661138020052,0.08626958034985883,,15.999008178710938,29.834014892578125,63.30101013183594,39.45701599121094,
233.51300048828125,238.70599365234375,220.71200561523438,233.34800720214844,32213400,-0.12095686080399748,248.2162867954799,229.82471575055803,237.91290646507628,,0.0647490316883651,0.06910425461007323,,-20.730987548828125,0.64801025390625,21.87701416015625,56.45100402832031,
226.4250030517578,242.8509979248047,225.83900451660156,232.77200317382812,26605200,-0.0024714850626272877,248.109858921596,231.51771545410156,235.55047825404577,,0.06406317978459111,0.05169411575545218,,-40.394989013671875,-14.580001831054688,19.865005493164062,23.701995849609375,
217.46400451660156,233.50399780273438,216.3090057373047,226.4409942626953,23348200,-0.027575047341776404,247.21571568080358,232.84678649902344,232.65228707449776,,0.06498187207776804,0.052472447237083455,0.0746741370652726,-36.91001892089844,-27.63800048828125,15.06298828125,18.60699462890625,-93.99400329589844
226.9720001220703,231.57400512695312,212.01499938964844,216.86700439453125,29128500,-0.043200117326326115,242.86071559361048,234.0480008806501,229.90271577380952,,0.05936926736174442,0.052804963950297094,0.07490164730262593,-16.481002807617188,-56.29998779296875,-10.455001831054688,16.817001342773438,-97.21200561523438
238.22900390625,242.1750030517578,222.65899658203125,226.49099731445312,30612100,0.04342091450069585,238.91957310267858,235.12085832868303,228.0143824986049,,0.061809348554163854,0.05198199018121669,0.07551994269758051,-6.281005859375,-36.860015869140625,-7.0260009765625,15.020004272460938,-88.35501098632812
227.26800537109375,245.95700073242188,224.48300170898438,237.45399475097656,40783700,0.04726870122242666,233.81771632603235,236.87421526227678,226.58866737002418,,0.055884141094673746,0.05319461725749821,0.07380725314934221,11.01300048828125,4.105987548828125,4.753997802734375,24.5469970703125,-43.69200134277344
226.85299682617188,230.05799865722656,221.11300659179688,227.51100158691406,26594300,-0.04277530255396478,228.69771466936385,238.02657209123885,226.76090567452567,,0.05623811677875546,0.05479834916529683,0.07347227251197112,10.643997192382812,-5.2610015869140625,-19.84100341796875,16.13299560546875,-37.57301330566406
217.11099243164062,239.40499877929688,214.72500610351562,227.6649932861328,22516400,0.0006766248959886312,227.88585553850447,238.0510711669922,229.17842901320685,,0.037727833188966345,0.05110184926984395,0.07311964881945701,1.1739959716796875,1.2239990234375,-26.41400146484375,0.342987060546875,-46.94599914550781
222.26600646972656,230.50999450683594,216.23199462890625,216.92300415039062,24435300,-0.04833274974790758,225.62171282087053,236.86578587123327,229.55238124302454,,0.0412608220487499,0.05206217236220041,0.07302300618083807,-20.530990600585938,0.055999755859375,-56.243988037109375,-16.593994140625,-69.15399169921875
227.75399780273438,230.2989959716797,222.60699462890625,222.63299560546875,21604200,0.025982185099688415,225.0777130126953,236.14671434674943,230.25709533691406,,0.04233555740908399,0.05268934614347981,0.07299357957032356,-4.8780059814453125,-3.858001708984375,-40.718017578125,-10.067001342773438,-71.50201416015625
223.41200256347656,229.43800354003906,221.07699584960938,227.6929931640625,17145200,0.02247354427654713,226.62428283691406,234.74249921526228,231.57342819940476,,0.038930826069830345,0.049906205089750945,0.07290182398654219,0.0279998779296875,-9.761001586914062,-5.6550140380859375,-19.659011840820312,-54.69000244140625
220.11000061035156,223.9770050048828,217.0189971923828,223.38900756835938,27791300,-0.019083520100453555,226.18114144461495,232.55035727364677,232.14095270066034,,0.03623067080416303,0.049153762886281545,0.07282725629192333,6.46600341796875,-4.1219940185546875,-9.38299560546875,-30.689987182617188,-63.91400146484375
219.83900451660156,221.8070068359375,215.33200073242188,220.28199768066406,21115100,-0.014006147091752297,223.7279990059989,228.77285766601562,232.49214317685082,,0.028858386427301246,0.042936642490845105,0.07248424506007427,-2.3509979248046875,-7.38299560546875,-6.15899658203125,-52.88499450683594,-54.32600402832031
219.18499755859375,223.406005859375,218.07400512695312,219.73199462890625,17201900,-0.002499935673936804,222.61671229771204,225.65721348353796,232.88995216006325,,0.025297574883814674,0.04257325639272961,0.07231626949588466,-7.96099853515625,2.808990478515625,2.864990234375,-43.6190185546875,-46.41400146484375
221.76400756835938,222.19900512695312,217.61399841308594,219.20799255371094,15206200,-0.0023875807145445904,221.4085693359375,224.647212437221,232.50357055664062,,0.02521584762384369,0.0308500701657825,0.07229940322585926,-4.1810150146484375,-3.4250030517578125,-7.2830047607421875,-14.1400146484375,-48.18601989746094
235.427001953125,240.25900268554688,221.26199340820312,221.968994140625,42744400,0.012516689295657635,222.12942504882812,223.87556893484933,231.95366559709822,,0.01755370736940788,0.031169147044629027,0.06582325456333765,1.6869964599609375,-5.7239990234375,-15.485000610351562,-10.803009033203125,-1.9250030517578125
257.3210144042969,259.8080139160156,235.5279998779297,235.5279998779297,49732500,0.05929209575180305,223.97156851632255,224.52464076450892,232.0883324032738,,0.027315338109318833,0.03462245789921451,0.05312746298369921,15.796005249023438,12.138992309570312,8.016998291015625,9.087005615234375,58.63099670410156
234.8249969482422,265.6109924316406,227.6840057373047,257.5069885253906,56552400,0.08921705780328715,228.23071071079798,227.42749677385603,232.57190304710753,,0.042372123788267234,0.039493936239120904,0.04516416324584426,38.29899597167969,37.22499084472656,29.841995239257812,40.639984130859375,48.436981201171875
233.84300231933594,239.52099609375,229.02200317382812,234.8249969482422,28153700,-0.09220631675524249,229.86442347935267,228.0227824619838,231.65504600888207,,0.05780112947253866,0.04663386588530466,0.04840944361257315,12.856002807617188,15.093002319335938,17.901992797851562,8.333999633789062,26.990997314453125
243.61000061035156,245.77499389648438,232.31399536132812,233.4219970703125,27363100,-0.005992581242151296,231.74156624930245,227.73478262765067,229.7624271937779,,0.05736257161613827,0.04484470540284547,0.04778980561621716,-2.1060028076171875,14.214004516601562,10.78900146484375,-4.0319976806640625,33.37199401855469
236.3260040283203,244.25100708007812,232.33999633789062,243.77999877929688,25200800,0.04341821257774736,235.17699541364397,228.89685385567802,228.8304741269066,,0.05842427118369761,0.044616564600755075,0.04737811736454294,-13.72698974609375,21.811004638671875,16.087005615234375,16.268997192382812,32.30900573730469
240.2830047607422,242.6719970703125,235.5919952392578,236.41000366210938,18270500,-0.03069857290808642,237.6344255719866,229.52149745396204,228.97628348214286,243.1017202758789,0.060817104202669364,0.04564612235486938,0.047832631469703075,1.5850067138671875,0.8820037841796875,13.02099609375,8.745010375976562,23.503005981445312
243.7790069580078,247.1009979248047,239.2989959716797,240.25100708007812,23876700,0.016116638329942035,240.2461417061942,231.18778337751115,229.33242652529762,241.4980404663086,0.06083431494086548,0.04329881485525982,0.04782472046239765,6.829010009765625,-17.2559814453125,19.969009399414062,23.3280029296875,28.873001098632812
244.53399658203125,255.32000732421875,243.1840057373047,243.7519989013672,12284200,0.014467070823176442,241.4209987095424,232.6962836129325,230.1567600795201,240.09150024414063,0.05712936983126356,0.043033404157640114,0.04600769770176481,-0.0279998779296875,8.927001953125,24.020004272460938,21.119003295898438,16.42999267578125
235.9770050048828,246.39199829101562,233.8509979248047,244.54400634765625,19527000,0.0032439673162221183,239.56914411272322,233.89992741176061,231.4747125534784,238.68546020507813,0.042551941573180756,0.04281238004229548,0.04578610947875407,8.134002685546875,11.12200927734375,25.336013793945312,16.85101318359375,11.027008056640625
238.89199829101562,240.10899353027344,232.42100524902344,235.9949951171875,16400000,-0.0355846801113735,239.73628670828683,234.80035509381975,231.92728387741815,237.78244018554688,0.027749555300960183,0.04373481566588367,0.04628727128776565,-4.256011962890625,-7.785003662109375,14.0260009765625,12.605987548828125,3.2949981689453125
238.73500061035156,239.9010009765625,236.40199279785156,238.9980010986328,14200400,0.012644590622314489,240.5328587123326,236.1372124808175,232.0008079892113,237.26071990966796,0.027861616744561345,0.04343598274042236,0.04487460034978929,-4.753997802734375,2.5879974365234375,3.470001220703125,18.71600341796875,-8.35400390625
237.47000122070312,239.33999633789062,235.52999877929688,238.88999938964844,11496200,-0.0004519959099740234,239.83428737095423,237.5056413922991,232.54266502743675,236.54630004882813,0.021347764522138598,0.043406043779270105,0.04457631907120361,-5.6540069580078125,-1.3610076904296875,-18.616989135742188,19.158004760742188,-15.188995361328125
236.42599487304688,237.7100067138672,234.2570037841797,237.33700561523438,13619400,-0.006522096660457777,239.96671622140067,238.80057089669364,233.00323704310827,235.57150024414062,0.017841867708449977,0.043487365207618964,0.0421916734928226,1.342010498046875,-6.4149932861328125,2.5120086669921875,18.129013061523438,-35.829986572265625
253.8280029296875,256.65301513671875,236.43600463867188,236.43600463867188,44013900,-0.003803517901082465,239.42171587262834,239.83392878941126,233.93242754255022,234.41752014160156,0.016487360242162317,0.04353326776867122,0.04175343990992624,-2.5619964599609375,-8.108001708984375,3.014007568359375,14.467010498046875,-26.915008544921875
254.26300048828125,254.69200134277344,249.47900390625,253.52000427246094,13949300,0.06976515441425057,240.81714521135603,241.11907196044922,235.40323747907365,233.84026031494142,0.032695970061863255,0.044718740260880345,0.03835417380558777,14.6300048828125,17.525009155273438,9.740005493164062,17.99200439453125,20.1719970703125
260.2019958496094,261.6600036621094,245.93299865722656,254.2830047607422,25213700,0.0030051065035392455,242.20843069893974,240.88878740583147,236.66942850748697,233.1798602294922,0.032699546213317936,0.03703879332892918,0.03833794075357369,16.945999145507812,15.285003662109375,17.873001098632812,-3.2239837646484375,21.511001586914062
275.6700134277344,276.3009948730469,258.31298828125,260.35699462890625,40465700,0.023605906762012907,245.688716343471,242.7125015258789,238.42980884370348,232.89484008789063,0.02756330726224752,0.027467164778581347,0.03805364489038769,23.920989990234375,21.466995239257812,20.105987548828125,25.531997680664062,33.91600036621094
281.7019958496094,285.7959899902344,268.1610107421875,275.0459899902344,50461300,0.05488457451148321,250.8384290422712,245.68564387730189,241.0376180013021,233.07283996582032,0.03173941174163967,0.030013883991223574,0.03805938619176583,21.525985717773438,37.708984375,31.293991088867188,41.623992919921875,58.178985595703125
273.0920104980469,284.2250061035156,268.1260070800781,281.989990234375,41383000,0.02493325467308516,256.99557059151783,248.41492898123605,244.00228445870536,233.3647595214844,0.030342040388216127,0.02884935525195788,0.03759759360312926,27.706985473632812,45.553985595703125,37.44598388671875,38.209991455078125,55.498992919921875
276.1780090332031,281.6669921875,264.7690124511719,272.739013671875,41302400,-0.03335623062989157,262.0530003138951,251.00985826764787,246.55138070242745,234.3416598510742,0.0359178569324435,0.029137945599526524,0.03751258637629684,12.38201904296875,19.219009399414062,36.7440185546875,36.329010009765625,35.28501892089844
272.7229919433594,277.6080017089844,270.0150146484375,275.6000061035156,28918900,0.010435217230332583,267.6478576660156,253.53478676932198,249.10523841494606,236.31571990966796,0.03468517973886695,0.029093464126648406,0.036444709488203726,0.55401611328125,21.317001342773438,36.60200500488281,35.3489990234375,48.08900451660156
276.260986328125,277.85400390625,270.13299560546875,272.29400634765625,17825900,-0.012068173057811826,270.3298579624721,255.57350158691406,250.85600062779017,237.58019989013673,0.02870158749452092,0.029650201559801668,0.03659426834396883,-9.69598388671875,11.93701171875,33.40400695800781,28.542007446289062,44.62901306152344
274.35400390625,277.8580017089844,272.56500244140625,276.4330139160156,22067900,0.015086139065466853,273.49414498465404,257.8512878417969,251.75723993210565,238.95218017578125,0.028533117711612488,0.0296643729234379,0.03517598102365591,3.694000244140625,1.38702392578125,39.09600830078125,31.889007568359375,59.510009765625
289.60699462890625,292.70098876953125,273.89300537109375,274.81201171875,59178200,-0.005881257133613538,275.5591474260603,260.6239318847656,253.66138349260603,240.4474203491211,0.028743011080714722,0.027254406995806876,0.035110986276855126,-0.787994384765625,-7.177978515625,38.376007080078125,38.8170166015625,52.17901611328125
291.760009765625,300.04400634765625,289.7430114746094,289.86199951171875,67770800,0.05331767580891,277.67572021484375,264.25707462855746,256.3490026564825,242.01524047851564,0.028282696971813105,0.029638376919715576,0.03606022840188876,17.5679931640625,17.12298583984375,36.34199523925781,50.86399841308594,62.16900634765625
296.3789978027344,297.3909912109375,290.50799560546875,291.5249938964844,33963900,0.005720798501149815,279.0378635951451,268.01671709333147,258.62257385253906,243.58760040283204,0.02722557037333906,0.029447349806665062,0.03568848141086343,15.09197998046875,15.92498779296875,37.24198913574219,52.63499450683594,68.135986328125
294.35400390625,297.0880126953125,292.4129943847656,296.12701416015625,32585200,0.015662719708703143,282.3790065220424,272.21600341796875,261.4662410191127,245.28258056640624,0.02156311828718116,0.02880750302594481,0.0354269987720843,21.31500244140625,23.8330078125,35.77001953125,58.790008544921875,75.84501647949219
285.3370056152344,294.49798583984375,285.3370056152344,294.1180114746094,31421500,-0.0068073778056652046,285.0244358607701,276.33614676339283,264.0313364664714,246.61850067138673,0.02272419346886895,0.028978480961799974,0.035489886934803726,4.256011962890625,17.68499755859375,19.072021484375,57.6820068359375,74.38601684570312
281.885009765625,286.3420104980469,280.97601318359375,284.4419860839844,22612300,-0.033451768946378024,286.7598615373884,278.54485974993025,265.96895490373885,247.6370004272461,0.02699857550068819,0.026852108881348362,0.036296162387607286,-7.0830078125,9.629974365234375,2.451995849609375,30.921981811523438,65.23399353027344
286.39300537109375,286.52899169921875,280.9960021972656,281.42498779296875,11970100,-0.010663378561469372,287.4730006626674,280.4835728236607,267.7251921154204,248.61150024414061,0.027381842267167084,0.02731224319157874,0.03647148394939054,-14.7020263671875,-8.43701171875,8.68597412109375,27.141983032226562,59.45599365234375
290.5929870605469,294.11199951171875,285.68499755859375,285.68499755859375,21516100,0.015023857822408893,289.02628435407365,282.292715890067,270.0913827078683,249.37816009521484,0.02741508358401434,0.027009636637005514,0.035130684528722714,-8.433013916015625,-5.839996337890625,10.084991455078125,25.3280029296875,50.15699768066406
285.5050048828125,292.364990234375,284.3739929199219,290.5950012207031,21497200,0.01704075272023431,289.13099888392856,283.40335954938615,272.5483827136812,250.10848022460937,0.018464672155634923,0.02326174868411034,0.031215609014652288,6.15301513671875,-5.532012939453125,18.300994873046875,15.54901123046875,33.0880126953125
256.29901123046875,285.33599853515625,249.8699951171875,285.0669860839844,57008000,-0.019206357865210855,288.2084263392857,283.6231449672154,274.7472868419829,250.34648010253906,0.019630822365480825,0.02318732244149081,0.02631324188791153,3.641998291015625,-9.051025390625,8.63397216796875,3.076995849609375,50.24198913574219
260.9280090332031,264.2439880371094,248.63600158691406,255.8800048828125,52732000,-0.10801558787814258,282.4588535853795,282.41893005371094,275.6302868071057,250.19705993652343,0.040486954382585115,0.035293035333682166,0.03297354838007084,-29.80499267578125,-28.561981201171875,-18.9320068359375,-16.8590087890625,22.4580078125
261.7489929199219,264.8479919433594,259.1619873046875,260.95599365234375,18456700,0.01964318274661725,277.72142246791293,281.37292916434154,276.7979053315662,250.74921966552733,0.043091999304640104,0.03567352921723736,0.032223028085507935,-29.639007568359375,-20.468994140625,-28.906005859375,-14.644012451171875,17.175994873046875
260.0249938964844,262.1960144042969,255.64999389648438,261.6440124511719,17130100,0.00263306233561611,274.4645690917969,280.6122153145926,277.1847628638858,251.32665985107423,0.04287684293826216,0.03561280599482663,0.0316148629483274,-23.4229736328125,-24.040985107421875,-29.8809814453125,-10.649993896484375,25.2340087890625
267.9599914550781,269.74700927734375,259.5899963378906,259.9169921875,18438100,-0.0066225295229660475,271.3919982910156,279.43249947684154,277.45304797944567,251.99617980957032,0.042910175022798175,0.03526677431890062,0.03158177848133178,4.0369873046875,-30.678009033203125,-36.21002197265625,-16.516021728515625,19.665985107421875
266.739990234375,277.2969970703125,261.7449951171875,267.8949890136719,22811900,0.030232752462451273,268.85056849888394,278.93842642647877,277.81200009300596,253.0167395019531,0.04481731993988394,0.036435601175697774,0.03191882264289323,6.938995361328125,-17.1719970703125,-26.2230224609375,-6.917022705078125,24.142990112304688
245.59500122070312,267.00299072265625,244.15499877929688,266.5769958496094,40073700,-0.004931954800176719,265.419424874442,277.2752118791853,277.4087146577381,253.81845947265626,0.04348639428653374,0.03268489469075832,0.031957208072877566,4.9329833984375,10.696990966796875,-17.864990234375,-23.285003662109375,22.032989501953125
246.19700622558594,249.19000244140625,236.51499938964844,247.4720001220703,35866900,-0.07436567209685663,260.04871259416853,274.12856946672713,275.76500084286647,254.01881958007812,0.04920222234610998,0.03692057529393295,0.03410635622495462,-12.444992065429688,-13.483993530273438,-33.95298767089844,-44.05299377441406,11.477005004882812
248.53199768066406,254.35400390625,244.90499877929688,246.2760009765625,25730000,-0.004844582588765078,258.6767120361328,270.5677828107561,274.5048573811849,254.3941195678711,0.03265092082053847,0.036174792701007555,0.03406938502476422,-21.618988037109375,-15.368011474609375,-39.40899658203125,-49.85101318359375,7.2779998779296875
247.0290069580078,256.8110046386719,245.21299743652344,248.5659942626953,17274900,0.009255518552421904,256.9067121233259,267.3140672956194,273.217523484003,254.81213958740236,0.031539983022735835,0.03662098772329659,0.03409591152031944,-18.011001586914062,-11.350997924804688,-42.02900695800781,-45.55201721191406,9.675994873046875
252.79800415039062,254.2050018310547,246.97500610351562,246.97500610351562,16040900,-0.006421239109082322,254.81113978794642,264.63785443987166,272.0118568057106,255.41317962646485,0.03128836064237865,0.036099656530175855,0.03409506536468431,-0.4969940185546875,-20.91998291015625,-38.09197998046875,-37.46697998046875,9.63800048828125
242.71299743652344,253.13900756835938,240.85000610351562,252.74000549316406,21699400,0.023074172421353012,253.78585597446985,262.58892713274275,270.8836183093843,256.01531982421875,0.03344805603867748,0.037137916536751366,0.03429813662801442,6.4640045166015625,-13.836990356445312,-3.1399993896484375,-28.684982299804688,16.304000854492188
247.5260009765625,249.24200439453125,239.21400451660156,242.87899780273438,23009600,-0.039797946172494214,250.21214294433594,259.53135572160994,269.36299859909786,256.3190399169922,0.03191354595097321,0.0374759177468832,0.032497890478866406,-5.6869964599609375,-4.5930023193359375,-18.076995849609375,-42.805999755859375,-10.641006469726562
244.2239990234375,248.72999572753906,242.73899841308594,247.45399475097656,22672000,0.018661317044434078,247.48028564453125,256.4498552594866,267.34356980096726,256.8003396606445,0.0341569798131264,0.037573313716557366,0.03269150794690468,0.4789886474609375,1.1779937744140625,-14.190017700195312,-43.14100646972656,-6.829010009765625
247.27200317382812,247.54100036621094,241.16000366210938,244.22300720214844,22877200,-0.013142913111219734,247.01614379882812,253.53242819649833,265.0910942440941,257.2791598510742,0.021304318732940634,0.037505776035648274,0.03244086470580143,-8.516998291015625,-4.342987060546875,-15.693984985351562,-40.84397888183594,-16.133987426757812
253.0050048828125,254.46099853515625,245.41600036621094,247.08900451660156,26272600,0.011666842067104,247.13228716169084,252.90449959891183,262.7559509277344,257.8263000488281,0.02181125251247404,0.026836891010077944,0.030661811735063462,4.2100067138671875,0.1139984130859375,-20.805984497070312,-8.791000366210938,-27.956985473632812
254.32200622558594,256.0429992675781,251.87899780273438,253.07400512695312,23146600,0.023933342445107364,247.77628871372767,252.34150041852678,260.80147443498885,258.503620300293,0.0234613478366323,0.02713714293431572,0.030629703530638642,5.6200103759765625,0.3339996337890625,-13.50299072265625,-7.881988525390625,-28.915985107421875
253.69700622558594,255.25799560546875,251.10000610351562,254.29100036621094,12493500,0.0047973256338478265,248.82143075125558,251.816285269601,259.36571321033296,259.1500604248047,0.023107872595397375,0.02717088404490899,0.030139054185719622,10.0679931640625,11.412002563476562,6.819000244140625,-7.3530120849609375,-18.448013305664062
260.5979919433594,260.67498779296875,251.94200134277344,253.76100158691406,19649200,-0.0020863965480648616,248.96728733607702,251.37657165527344,258.0483805338542,259.51472045898436,0.02158407313109032,0.027134788698217407,0.03004842289744157,6.6719970703125,6.3070068359375,7.4850006103515625,-6.1559906005859375,-21.839004516601562
255.49200439453125,261.7980041503906,254.5749969482422,260.72100830078125,20034200,0.027058016468419765,251.51614597865515,250.86414446149553,256.859619140625,259.57900085449216,0.014669495159216858,0.02685047666468282,0.030468754114012724,7.647003173828125,16.498001098632812,12.155014038085938,-7.173980712890625,-11.572998046875
253.17999267578125,255.80499267578125,252.2050018310547,255.2740020751953,18467400,-0.021113415672941116,252.63328988211495,250.05678776332311,255.17766680036272,259.98798095703125,0.01808941411586972,0.027337599792216286,0.030520228539341283,0.983001708984375,8.18499755859375,8.298995971679688,-11.302993774414062,-21.159011840820312
245.02200317382812,253.8470001220703,244.21499633789062,253.06399536132812,30086400,-0.00869508338491709,253.8962881905692,250.45621599469865,253.6537148611886,260.38082092285157,0.017438643759919575,0.019044750311588657,0.03053609322287817,-0.6970062255859375,-0.010009765625,0.3239898681640625,5.5919952392578125,-21.748016357421875
243.67599487304688,246.1179962158203,239.39999389648438,244.75100708007812,21643500,-0.033401006702467484,253.56228855678015,250.34728785923548,253.12376258486793,260.4002410888672,0.022165097699953125,0.02114741249525609,0.029045618659925738,-15.970001220703125,-9.539993286132812,1.87200927734375,-1.524993896484375,-45.110992431640625
236.07200622558594,243.69400024414062,232.77099609375,243.69400024414062,28882000,-0.0043280552368454295,252.22228785923548,249.99928828648157,252.30176289876303,260.5459210205078,0.019139346880110507,0.020987765168833192,0.028972984446605426,-11.580001831054688,-10.067001342773438,-3.7599945068359375,-4.8719940185546875,-47.83099365234375
236.552001953125,239.53700256347656,234.1750030517578,236.01600646972656,16365200,-0.032013714145014305,249.61157444545202,249.2165025983538,251.08138166155135,260.46122100830075,0.020815190988567957,0.022484828996602407,0.029059381400184093,-17.047988891601562,-24.705001831054688,-8.207000732421875,-10.958999633789062,-60.11100769042969
236.1529998779297,237.72799682617188,233.4949951171875,236.53500366210938,12387900,0.002196577258044563,247.15071759905135,248.05900246756417,249.96795363653274,260.31688110351564,0.021160867215963344,0.02125581049219803,0.029109108972973058,-8.21600341796875,-18.738998413085938,-10.554000854492188,-16.205001831054688,-57.5830078125
224.58700561523438,236.93499755859375,221.99600219726562,235.9499969482422,31181800,-0.0024762987694950667,243.61200169154577,247.56407383510046,248.44676353817894,260.14500091552736,0.014299141141902368,0.01879373904949026,0.028695983251029688,-7.7440032958984375,-17.113998413085938,-17.124008178710938,-6.9290008544921875,-48.49198913574219
219.15899658203125,224.9759979248047,216.322998046875,224.75900268554688,31719000,-0.048591176246064904,239.25271606445312,245.94300297328405,246.45543053036644,259.9202810668945,0.019115612245290636,0.021341267370157943,0.029679441899449974,-11.257003784179688,-19.99200439453125,-29.531997680664062,-22.694992065429688,-56.665985107421875
